ablation_arm,candidate_id,contains_capacity_field,contains_event_cutoff_field,contains_flow_liquidity_field,contains_fundamental_field,contains_limit_event_field,contains_new_event_adapter_field,coverage_placebo_required,dataset,diagnostic_role,expression,expression_key,factor_lane,factor_pack_id,factor_pack_version,field_family,field_name,input_fields,lag_contract,leakage_flag,official_book_eligible,panel_alias,phase3_budget_bucket,phase3aa_factor_candidate,phase3aa_injection_version,pool_priority_score,pool_priority_version,promotion_gate,proof_variant,repair_priority_score,required_audits,required_lag_days,search_memory_key,shuffled_field_placebo_required,skeleton_key,source_credit_cap_basis,source_credit_policy,source_factor_pack,source_field_key,source_generator,source_group,source_lane,source_profile,source_quota_group,source_registry,template,selection_policy,strict_selection_role,selection_pool_type,quota_applied,quota_type,quota_stage,quota_basis,rejected_by_quota,quota_reject_reason,phase3e_selector_profile,phase3e_selection_score,base_quality,turnover_proxy,cost_adjusted_proxy,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,known_cluster_id,provisional_cluster_id,source_lane_cluster_id,max_corr_to_selected_queue,mean_corr_to_selected_queue,base_e3_score,turnover_structure_risk,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_proxy,capacity_proxy,liquidity_penalty,capacity_penalty,pool_priority_bonus,registry_symbolic_corr_penalty,complexity_penalty,cap_reject_reason,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,selector_mode
Phase3AA_G2_event_source_priority,phase3aa_event_0027_phase3ae_brepair_v1_00027,False,True,False,False,True,True,True,review_uplimit_reason,event_state_bounded_formula_candidate,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_1130),1)))",v2cand-a144b4642165,event_state_machine_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,limit_event_sentiment,fengdan_rate,evt_limit_fengdan_rate_last_by_1130,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,evt_limit_fengdan_rate_last_by_1130,event_derived_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.85,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,event_derived_feature_layer,12.0,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,event_cutoff_or_lag1,v2cand-a144b4642165,True,skeleton-fcfaa941b5aba34a,v2cand-a144b4642165,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,b6d6c04b7e3aff29,phase3ae_bounded_repair_factor_pack_v1,cn_zzshare_uplimit_history_silver_v1_20260531,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,global_field_route,rank_log_abs_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_31,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.5075,0.0,,,0.1,0.081905,cluster_055,0.1,0.081905,cluster_055,0.9,,prov_64052d14,event_derived_feature_layer|prov_64052d14,1.0,0.4225,0.11,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0525,0.1,0.0,,808aeca02e032c235726,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1130,False,,0.0,0.0,1.0,,sigprov_808aeca02e03,event_derived_feature_layer|sigprov_808aeca02e03,self_vector,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0003_phase3ae_brepair_v1_00003,False,True,False,False,True,True,True,review_uplimit_reason,event_state_bounded_formula_candidate,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0930),1)))",v2cand-0d4ab3d957e2,event_state_machine_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,limit_event_sentiment,fengdan_rate,evt_limit_fengdan_rate_last_by_0930,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,evt_limit_fengdan_rate_last_by_0930,event_derived_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.85,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,event_derived_feature_layer,12.0,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,event_cutoff_or_lag1,v2cand-0d4ab3d957e2,True,skeleton-fcfaa941b5aba34a,v2cand-0d4ab3d957e2,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,b8dabf6c3ab7abe9,phase3ae_bounded_repair_factor_pack_v1,cn_zzshare_uplimit_history_silver_v1_20260531,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,global_field_route,rank_log_abs_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_32,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.5075,0.0,,,0.1,0.081905,cluster_055,0.1,0.081905,cluster_055,0.9,,prov_64052d14,event_derived_feature_layer|prov_64052d14,1.0,0.57,0.11,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0525,0.1,0.0,,ea85bac04a1ef251b966,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0930,False,,0.0,0.0,1.0,,sigprov_ea85bac04a1e,event_derived_feature_layer|sigprov_ea85bac04a1e,self_vector,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0011_phase3ae_brepair_v1_00011,False,True,False,False,True,True,True,review_uplimit_reason,event_state_bounded_formula_candidate,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0935),1)))",v2cand-63e7e49f11bb,event_state_machine_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,limit_event_sentiment,fengdan_rate,evt_limit_fengdan_rate_last_by_0935,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,evt_limit_fengdan_rate_last_by_0935,event_derived_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.85,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,event_derived_feature_layer,12.0,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,event_cutoff_or_lag1,v2cand-63e7e49f11bb,True,skeleton-fcfaa941b5aba34a,v2cand-63e7e49f11bb,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,6813ca46be4067f2,phase3ae_bounded_repair_factor_pack_v1,cn_zzshare_uplimit_history_silver_v1_20260531,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,global_field_route,rank_log_abs_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_33,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.5075,0.0,,,0.1,0.081905,cluster_055,0.1,0.081905,cluster_055,0.9,,prov_64052d14,event_derived_feature_layer|prov_64052d14,1.0,0.7175,0.11,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0525,0.1,0.0,,46e782d55811720aa947,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_46e782d55811,event_derived_feature_layer|sigprov_46e782d55811,self_vector,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0014_phase3ae_brepair_v1_00014,False,True,False,False,True,True,True,review_uplimit_reason,event_state_bounded_formula_candidate,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0935,2))",v2cand-e00b0f5c1119,event_state_machine_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,limit_event_sentiment,fengdan_rate,evt_limit_fengdan_rate_last_by_0935,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,evt_limit_fengdan_rate_last_by_0935,event_derived_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.85,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,event_derived_feature_layer,12.0,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,event_cutoff_or_lag1,v2cand-e00b0f5c1119,True,skeleton-cc11bf4e1636f156,v2cand-e00b0f5c1119,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,6813ca46be4067f2,phase3ae_bounded_repair_factor_pack_v1,cn_zzshare_uplimit_history_silver_v1_20260531,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,global_field_route,event_state_impulse_2,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_35,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.4474997,0.0,,,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,,prov_066d19df,event_derived_feature_layer|prov_066d19df,1.0,0.46,0.0499997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0525,0.166667,0.0,,2861248ac8bbcb414a56,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_2861248ac8bb,event_derived_feature_layer|sigprov_2861248ac8bb,self_vector,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0008_phase3ae_brepair_v1_00008,False,True,False,False,True,True,True,review_uplimit_reason,event_state_bounded_formula_candidate,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0930,3))",v2cand-1f150c662021,event_state_machine_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,limit_event_sentiment,fengdan_rate,evt_limit_fengdan_rate_last_by_0930,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,evt_limit_fengdan_rate_last_by_0930,event_derived_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.85,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,event_derived_feature_layer,12.0,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,event_cutoff_or_lag1,v2cand-1f150c662021,True,skeleton-cc11bf4e1636f156,v2cand-1f150c662021,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,b8dabf6c3ab7abe9,phase3ae_bounded_repair_factor_pack_v1,cn_zzshare_uplimit_history_silver_v1_20260531,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,global_field_route,event_state_impulse_3,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_36,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.4474997,0.0,,,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,,prov_066d19df,event_derived_feature_layer|prov_066d19df,1.0,0.595,0.0499997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0525,0.166667,0.0,,f298bd4425965f19b11e,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0930,False,,0.0,0.0,1.0,,sigprov_f298bd442596,event_derived_feature_layer|sigprov_f298bd442596,self_vector,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0023_phase3ae_brepair_v1_00023,False,True,False,False,True,True,True,review_uplimit_reason,event_state_bounded_formula_candidate,"CSRank(Mean($evt_limit_fengdan_rate_last_by_1000,3))",v2cand-e19a6b2026cf,event_state_machine_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,limit_event_sentiment,fengdan_rate,evt_limit_fengdan_rate_last_by_1000,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,evt_limit_fengdan_rate_last_by_1000,event_derived_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.85,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,event_derived_feature_layer,12.0,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,event_cutoff_or_lag1,v2cand-e19a6b2026cf,True,skeleton-512970b00c394ad9,v2cand-e19a6b2026cf,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,49de1a4de69b27cd,phase3ae_bounded_repair_factor_pack_v1,cn_zzshare_uplimit_history_silver_v1_20260531,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,global_field_route,event_state_mean_3,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_37,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.4474997,0.0,,,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,,prov_d213e98d,event_derived_feature_layer|prov_d213e98d,1.0,0.46,0.0499997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0525,0.166667,0.0,,5b6e8cbaa76996c11e76,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_5b6e8cbaa769,event_derived_feature_layer|sigprov_5b6e8cbaa769,self_vector,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0165_phase3ae_brepair_v1_00243,False,False,True,False,False,False,True,rzrq_margin_xsection,leverage_flow_bounded_formula_candidate,"CSRank(Log(Add(Abs($ctx_rzrq_zdf),1)))",v2cand-809223982ecd,lagged_daily_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,leverage_flow,ZDF,ctx_rzrq_zdf,lagged_context_only; same-day daily summary forbidden for open/morning decisions,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_rzrq_zdf,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.4,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-809223982ecd,True,skeleton-fcfaa941b5aba34a,v2cand-809223982ecd,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,c22c9567718b54e1,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:leverage_flow_bounded_formula_candidate:none,global_field_route,rank_log_abs_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_39,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.3712805,0.0,,,0.1,0.081905,cluster_055,0.1,0.081905,cluster_055,0.9,,prov_c78f07b8,research_factor_feature_layer|prov_c78f07b8,0.8,0.705,0.17,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.1,0.0,,bfc059f2ae41711a5c72,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_bfc059f2ae41,research_factor_feature_layer|sigprov_bfc059f2ae41,self_vector,0.19181,0.147215,,23a661da830ff1ba69c6,0,0,0,0.19181,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0168_phase3ae_brepair_v1_00246,False,False,True,False,False,False,True,rzrq_margin_xsection,leverage_flow_bounded_formula_candidate,"CSRank(Delta($ctx_rzrq_zdf,3))",v2cand-10a978238ec8,lagged_daily_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,leverage_flow,ZDF,ctx_rzrq_zdf,lagged_context_only; same-day daily summary forbidden for open/morning decisions,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_rzrq_zdf,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.4,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-10a978238ec8,True,skeleton-cc11bf4e1636f156,v2cand-10a978238ec8,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,c22c9567718b54e1,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:leverage_flow_bounded_formula_candidate:none,global_field_route,flow_delta_3,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_44,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.3086905,0.0,,,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,,prov_1a231994,research_factor_feature_layer|prov_1a231994,0.8,0.61,0.1099997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.166667,0.0,,a2f0f1b283129eb8cfdc,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a2f0f1b28312,research_factor_feature_layer|sigprov_a2f0f1b28312,self_vector,0.194536,0.127429,,dce76d340ce67af6bdfa,0,0,0,0.194536,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0140_phase3ae_brepair_v1_00218,False,False,True,False,False,False,True,billboard_details,flow_liquidity_bounded_formula_candidate,"CSRank(Delta($ctx_billboard_turnoverrate,10))",v2cand-434b7218fb0e,announcement_pit_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,flow_liquidity,TURNOVERRATE,ctx_billboard_turnoverrate,announcement_PIT_notice_date_plus_next_trading_day_lag,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_billboard_turnoverrate,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.8,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-434b7218fb0e,True,skeleton-cc11bf4e1636f156,v2cand-434b7218fb0e,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,22b664b19583dde9,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:flow_liquidity_bounded_formula_candidate:none,global_field_route,flow_delta_10,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_46,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.29133525,0.0,,,0.283333,0.269167,cluster_134,0.283333,0.269167,cluster_134,0.716667,,prov_2e49350f,research_factor_feature_layer|prov_2e49350f,0.8,0.713333,0.0050003,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.283333,0.0,,5b3c418c84ce205ae608,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_5b3c418c84ce,research_factor_feature_layer|sigprov_5b3c418c84ce,self_vector,0.102279,0.080765,,ff8f4c2874612478baef,0,0,0,0.102279,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0121_phase3ae_brepair_v1_00199,False,False,True,False,False,False,True,billboard_details,flow_liquidity_bounded_formula_candidate,CSRank($ctx_billboard_net_bs_amt),v2cand-070ba48447b8,announcement_pit_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,disclosure_event_flow,BILLBOARD_NET_AMT,ctx_billboard_net_bs_amt,announcement_PIT_notice_date_plus_next_trading_day_lag,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_billboard_net_bs_amt,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,9.1,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-070ba48447b8,True,skeleton-7bec5eaeed393de9,v2cand-070ba48447b8,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,9ef5b77880673fdd,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:flow_liquidity_bounded_formula_candidate:none,global_field_route,rank_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_47,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.20736855,0.0,,,0.283333,0.275,cluster_079,0.283333,0.275,cluster_079,0.716667,,prov_55b33a82,research_factor_feature_layer|prov_55b33a82,0.8,0.8,0.0050003,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.283333,0.0,,68aef37a5d9fc3bf4ac2,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_68aef37a5d9f,research_factor_feature_layer|sigprov_68aef37a5d9f,self_vector,0.190665,0.155242,,4376c8ba9bcd7c3628cf,0,0,0,0.190665,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
